tipo      	data       	descricao                          	uf 	municipio                          	codigo ibge
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	RO 	JARU                               	1100114   
MUNICIPAL 	13/05/2020 	FERIADO RELIGIOSO                  	RO 	PIMENTA BUENO                      	1100189   
MUNICIPAL 	24/05/2020 	FERIADO RELIGIOSO                  	RO 	PORTO VELHO                        	1100205   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	RO 	PRESIDENTE MEDICI                  	1100254   
MUNICIPAL 	29/09/2020 	FERIADO RELIGIOSO                  	RO 	SAO MIGUEL DO GUAPORE              	1100320   
MUNICIPAL 	24/05/2020 	FERIADO RELIGIOSO                  	RO 	VILHENA                            	1100304   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	RR 	BOA VISTA                          	1400100   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	RR 	BOA VISTA                          	1400100   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	RR 	BOA VISTA                          	1400100   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	RR 	CARACARAI                          	1400209   
MUNICIPAL 	19/03/2020 	FERIADO RELIGIOSO                  	RR 	CARACARAI                          	1400209   
MUNICIPAL 	24/09/2020 	FERIADO RELIGIOSO                  	RR 	CARACARAI                          	1400209   
MUNICIPAL 	15/08/2020 	FERIADO RELIGIOSO                  	RR 	RORAINOPOLIS                       	1400472   
MUNICIPAL 	17/09/2020 	DIA DO MUNICÍPIO                   	RS 	ALVORADA                           	4300604   
MUNICIPAL 	20/01/2020 	FERIADO RELIGIOSO                  	RS 	BAGE                               	4301602   
MUNICIPAL 	24/05/2020 	FERIADO RELIGIOSO                  	RS 	BAGE                               	4301602   
MUNICIPAL 	13/06/2020 	FERIADO RELIGIOSO                  	RS 	BENTO GONCALVES                    	4302105   
MUNICIPAL 	09/10/2020 	FERIADO MUNICIPAL                  	RS 	BUTIA                              	4302709   
MUNICIPAL 	04/12/2020 	FERIADO RELIGIOSO                  	RS 	BUTIA                              	4302709   
MUNICIPAL 	29/06/2020 	FERIADO MUNICIPAL                  	RS 	CACEQUI                            	4302907   
MUNICIPAL 	08/12/2020 	FERIADO MUNICIPAL                  	RS 	CACEQUI                            	4302907   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	RS 	CACHOEIRA DO SUL                   	4303004   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	RS 	CACHOEIRINHA                       	4303103   
MUNICIPAL 	15/05/2020 	FERIADO MUNICIPAL                  	RS 	CACHOEIRINHA                       	4303103   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	RS 	CAMAQUA                            	4303509   
MUNICIPAL 	24/06/2020 	FERIADO RELIGIOSO                  	RS 	CAMAQUA                            	4303509   
MUNICIPAL 	31/01/2020 	FERIADO MUNICIPAL                  	RS 	CAMPO BOM                          	4303905   
MUNICIPAL 	21/05/2020 	FERIADO MUNICIPAL                  	RS 	CAMPO BOM                          	4303905   
MUNICIPAL 	21/05/2020 	FERIADO MUNICIPAL                  	RS 	CANELA                             	4304408   
MUNICIPAL 	26/05/2020 	FERIADO MUNICIPAL                  	RS 	CANELA                             	4304408   
MUNICIPAL 	27/06/2020 	DIA DO MUNICÍPIO                   	RS 	CANGUCU                            	4304507   
MUNICIPAL 	25/07/2020 	FERIADO MUNICIPAL                  	RS 	CANGUCU                            	4304507   
MUNICIPAL 	31/10/2020 	FERIADO MUNICIPAL                  	RS 	CANGUCU                            	4304507   
MUNICIPAL 	08/12/2020 	FERIADO RELIGIOSO                  	RS 	CANGUCU                            	4304507   
MUNICIPAL 	02/02/2020 	FERIADO RELIGIOSO                  	RS 	CANOAS                             	4304606   
MUNICIPAL 	03/05/2020 	DIA DO MUNICÍPIO                   	RS 	CAPAO DO LEAO                      	4304663   
MUNICIPAL 	24/01/2020 	FERIADO MUNICIPAL                  	RS 	CARAZINHO                          	4304705   
MUNICIPAL 	25/09/2020 	FERIADO MUNICIPAL                  	RS 	CARLOS BARBOSA                     	4304804   
MUNICIPAL 	28/02/2020 	FERIADO MUNICIPAL                  	RS 	CASCA                              	4304903   
MUNICIPAL 	21/06/2020 	FERIADO MUNICIPAL                  	RS 	CASCA                              	4304903   
MUNICIPAL 	26/05/2020 	FERIADO MUNICIPAL                  	RS 	CAXIAS DO SUL                      	4305108   
MUNICIPAL 	18/08/2020 	DIA DO MUNICÍPIO                   	RS 	CRUZ ALTA                          	4306106   
MUNICIPAL 	10/09/2020 	FERIADO MUNICIPAL                  	RS 	DOIS IRMAOS                        	4306403   
MUNICIPAL 	29/09/2020 	FERIADO RELIGIOSO                  	RS 	DOIS IRMAOS                        	4306403   
MUNICIPAL 	29/06/2020 	FERIADO RELIGIOSO                  	RS 	ENCANTADO                          	4306809   
MUNICIPAL 	19/03/2020 	FERIADO MUNICIPAL                  	RS 	ERECHIM                            	4307005   
MUNICIPAL 	28/02/2020 	FERIADO MUNICIPAL                  	RS 	ESPUMOSO                           	4307500   
MUNICIPAL 	28/02/2020 	FERIADO MUNICIPAL                  	RS 	ESTEIO                             	4307708   
