tipo;data;descricao;uf;município;codigo ibge
MUNICIPAL;01/11/2018;FERIADO MUNICIPAL;PR;TELEMACO BORBA;4127106
MUNICIPAL;14/12/2018;DIA DO MUNICÍPIO;PR;TOLEDO;4127700
MUNICIPAL;26/06/2018;FERIADO MUNICIPAL;PR;UMUARAMA;4128104
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;PR;UMUARAMA;4128104
MUNICIPAL;04/10/2018;FERIADO RELIGIOSO;PR;UMUARAMA;4128104
MUNICIPAL;27/03/2018;FERIADO MUNICIPAL;PR;UNIAO DA VITORIA;4128203
MUNICIPAL;08/06/2018;FERIADO RELIGIOSO;PR;UNIAO DA VITORIA;4128203
MUNICIPAL;02/04/2018;FERIADO RELIGIOSO;RJ;ANGRA DOS REIS;3300100
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;ANGRA DOS REIS;3300100
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;RJ;ARARUAMA;3300209
MUNICIPAL;18/10/2018;FERIADO RELIGIOSO;RJ;ARRAIAL DO CABO;3300258
MUNICIPAL;23/10/2018;FERIADO RELIGIOSO;RJ;ARRAIAL DO CABO;3300258
MUNICIPAL;10/03/2018;FERIADO RELIGIOSO;RJ;BARRA DO PIRAI;3300308
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;RJ;BARRA DO PIRAI;3300308
MUNICIPAL;23/04/2018;FERIADO RELIGIOSO;RJ;BELFORD ROXO;3300456
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;BELFORD ROXO;3300456
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;BOM JARDIM;3300506
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;BOM JESUS DO ITABAPOANA;3300605
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;RJ;CABO FRIO;3300704
MUNICIPAL;15/01/2018;FERIADO RELIGIOSO;RJ;CAMPOS DOS GOYTACAZES;3301009
MUNICIPAL;06/08/2018;FERIADO RELIGIOSO;RJ;CAMPOS DOS GOYTACAZES;3301009
MUNICIPAL;22/05/2018;FERIADO MUNICIPAL;RJ;CANTAGALO;3301108
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;RJ;CANTAGALO;3301108
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;RJ;CARDOSO MOREIRA;3301157
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;CARDOSO MOREIRA;3301157
MUNICIPAL;01/06/2018;FERIADO RELIGIOSO;RJ;CORDEIRO;3301504
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;RJ;CORDEIRO;3301504
MUNICIPAL;23/04/2018;FERIADO RELIGIOSO;RJ;DUQUE DE CAXIAS;3301702
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RJ;DUQUE DE CAXIAS;3301702
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;RJ;GUAPIMIRIM;3301850
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;RJ;ITABORAI;3301900
MUNICIPAL;03/12/2018;FERIADO RELIGIOSO;RJ;ITAGUAI;3302007
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;ITALVA;3302056
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;RJ;ITAPERUNA;3302205
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;RJ;ITATIAIA;3302254
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;JAPERI;3302270
MUNICIPAL;15/09/2018;FERIADO RELIGIOSO;RJ;MAGE;3302502
MUNICIPAL;23/04/2018;FERIADO RELIGIOSO;RJ;MARICA;3302700
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;RJ;MARICA;3302700
MUNICIPAL;27/11/2018;FERIADO RELIGIOSO;RJ;MESQUITA;3302858
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RJ;MIGUEL PEREIRA;3302908
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;RJ;MIGUEL PEREIRA;3302908
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RJ;MIRACEMA;3303005
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;MIRACEMA;3303005
MUNICIPAL;08/09/2018;FERIADO RELIGIOSO;RJ;NATIVIDADE;3303104
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;NATIVIDADE;3303104
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;NILOPOLIS;3303203
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;RJ;NITEROI;3303302
MUNICIPAL;16/05/2018;DIA DO MUNICÍPIO;RJ;NOVA FRIBURGO;3303401
MUNICIPAL;23/04/2018;FERIADO RELIGIOSO;RJ;NOVA IGUACU;3303500
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RJ;NOVA IGUACU;3303500
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;RJ;PARACAMBI;3303609
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;RJ;PARAIBA DO SUL;3303708
MUNICIPAL;23/04/2018;FERIADO RELIGIOSO;RJ;PARATY;3303807
MUNICIPAL;08/09/2018;FERIADO RELIGIOSO;RJ;PARATY;3303807
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;RJ;PIRAI;3304003
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;RJ;PORCIUNCULA;3304102
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RJ;PORCIUNCULA;3304102
MUNICIPAL;11/08/2018;FERIADO RELIGIOSO;RJ;PORCIUNCULA;3304102
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;QUEIMADOS;3304144
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;RIO BONITO;3304300
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;RJ;RIO DE JANEIRO;3304557
MUNICIPAL;23/04/2018;FERIADO RELIGIOSO;RJ;RIO DE JANEIRO;3304557
MUNICIPAL;24/04/2018;FERIADO RELIGIOSO;RJ;SAO FIDELIS;3304805
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;SAO FIDELIS;3304805
MUNICIPAL;02/04/2018;FERIADO RELIGIOSO;RJ;SAO FRANCISCO DE ITABAPOANA;3304755
MUNICIPAL;10/01/2018;FERIADO RELIGIOSO;RJ;SAO GONCALO;3304904
MUNICIPAL;23/04/2018;FERIADO RELIGIOSO;RJ;SAO GONCALO;3304904
MUNICIPAL;09/04/2018;FERIADO RELIGIOSO;RJ;SAO JOAO DA BARRA;3305000
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;RJ;SAO JOAO DA BARRA;3305000
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RJ;SAO JOAO DA BARRA;3305000
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;RJ;SAO JOAO DE MERITI;3305109
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;RJ;SAO PEDRO DA ALDEIA;3305208
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;RJ;TANGUA;3305752
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RJ;TERESOPOLIS;3305802
MUNICIPAL;06/07/2018;FERIADO RELIGIOSO;RJ;TERESOPOLIS;3305802
MUNICIPAL;15/10/2018;FERIADO RELIGIOSO;RJ;TERESOPOLIS;3305802
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;RJ;VALENCA;3306107
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RJ;VOLTA REDONDA;3306305
MUNICIPAL;17/07/2018;FERIADO RELIGIOSO;RJ;VOLTA REDONDA;3306305
MUNICIPAL;30/11/2018;FERIADO RELIGIOSO;RN;AREIA BRANCA;2401107
MUNICIPAL;27/11/2018;FERIADO RELIGIOSO;RN;BARAUNA;2401453
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;RN;CAICO;2402006
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;RN;CEARA-MIRIM;2402600
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RN;CEARA-MIRIM;2402600
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;RN;CURRAIS NOVOS;2403103
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RN;CURRAIS NOVOS;2403103
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;RN;JARDIM DO SERIDO;2405702
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RN;JOAO CAMARA;2405801
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RN;MACAIBA;2407104
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;RN;MACAU;2407203
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;RN;MONTE ALEGRE;2407807
MUNICIPAL;13/12/2018;FERIADO RELIGIOSO;RN;MOSSORO;2408003
MUNICIPAL;06/01/2018;FERIADO RELIGIOSO;RN;NATAL;2408102
MUNICIPAL;21/11/2018;FERIADO RELIGIOSO;RN;NATAL;2408102
MUNICIPAL;18/12/2018;FERIADO RELIGIOSO;RN;NISIA FLORESTA;2408201
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;RN;NOVA CRUZ;2408300
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;RN;NOVA CRUZ;2408300
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RN;NOVA CRUZ;2408300
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;RN;PARELHAS;2408904
MUNICIPAL;13/05/2018;FERIADO RELIGIOSO;RN;PARNAMIRIM;2403251
MUNICIPAL;22/05/2018;FERIADO RELIGIOSO;RN;SANTA CRUZ;2411205
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RN;SANTO ANTONIO;2411502
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RN;SANTO ANTONIO;2411502
MUNICIPAL;28/01/2018;FERIADO RELIGIOSO;RN;SAO GONCALO DO AMARANTE;2412005
MUNICIPAL;29/10/2018;FERIADO RELIGIOSO;RN;SAO GONCALO DO AMARANTE;2412005
MUNICIPAL;26/07/2018;FERIADO RELIGIOSO;RN;SAO JOSE DE MIPIBU;2412203
MUNICIPAL;29/09/2018;FERIADO RELIGIOSO;RN;SAO MIGUEL;2412500
MUNICIPAL;25/01/2018;FERIADO RELIGIOSO;RN;SAO PAULO DO POTENGI;2412609
MUNICIPAL;29/06/2018;FERIADO MUNICIPAL;RN;SAO PAULO DO POTENGI;2412609
MUNICIPAL;02/01/2018;FERIADO RELIGIOSO;RN;TOUROS;2414407
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;RN;TOUROS;2414407
MUNICIPAL;05/09/2018;DIA DO MUNICÍPIO;RN;TOUROS;2414407
MUNICIPAL;17/06/2018;DIA DO MUNICÍPIO;RO;ALTA FLORESTA D OESTE;1100015
MUNICIPAL;08/09/2018;FERIADO RELIGIOSO;RO;ALTA FLORESTA D OESTE;1100015
MUNICIPAL;04/10/2018;FERIADO RELIGIOSO;RO;ARIQUEMES;1100023
MUNICIPAL;29/07/2018;FERIADO RELIGIOSO;RO;BURITIS;1100452
MUNICIPAL;27/12/2018;DIA DO MUNICÍPIO;RO;BURITIS;1100452
MUNICIPAL;26/11/2018;DIA DO MUNICÍPIO;RO;CACOAL;1100049
MUNICIPAL;18/06/2018;FERIADO MUNICIPAL;RO;COLORADO DO OESTE;1100064
MUNICIPAL;18/06/2018;FERIADO MUNICIPAL;RO;ESPIGAO D OESTE;1100098
MUNICIPAL;10/04/2018;DIA DO MUNICÍPIO;RO;GUAJARA-MIRIM;1100106
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RO;GUAJARA-MIRIM;1100106
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;RO;JARU;1100114
MUNICIPAL;16/08/2018;FERIADO RELIGIOSO;RO;JI-PARANA;1100122
MUNICIPAL;22/11/2018;DIA DO MUNICÍPIO;RO;JI-PARANA;1100122
MUNICIPAL;11/05/2018;FERIADO MUNICIPAL;RO;MACHADINHO D OESTE;1100130
MUNICIPAL;19/06/2018;DIA DO MUNICÍPIO;RO;NOVA BRASILANDIA D OESTE;1100148
MUNICIPAL;21/07/2018;DIA DO MUNICÍPIO;RO;NOVA MAMORE;1100338
MUNICIPAL;04/10/2018;FERIADO RELIGIOSO;RO;NOVA MAMORE;1100338
MUNICIPAL;16/06/2018;FERIADO MUNICIPAL;RO;OURO PRETO DO OESTE;1100155
MUNICIPAL;13/05/2018;FERIADO RELIGIOSO;RO;PIMENTA BUENO;1100189
MUNICIPAL;24/11/2018;DIA DO MUNICÍPIO;RO;PIMENTA BUENO;1100189
MUNICIPAL;02/10/2018;DIA DO MUNICÍPIO;RO;PORTO VELHO;1100205
MUNICIPAL;16/06/2018;FERIADO MUNICIPAL;RO;PRESIDENTE MEDICI;1100254
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;RO;PRESIDENTE MEDICI;1100254
MUNICIPAL;05/08/2018;DIA DO MUNICÍPIO;RO;ROLIM DE MOURA;1100288
MUNICIPAL;06/07/2018;DIA DO MUNICÍPIO;RO;SAO MIGUEL DO GUAPORE;1100320
MUNICIPAL;29/09/2018;FERIADO RELIGIOSO;RO;SAO MIGUEL DO GUAPORE;1100320
MUNICIPAL;24/05/2018;FERIADO RELIGIOSO;RO;VILHENA;1100304
MUNICIPAL;23/11/2018;DIA DO MUNICÍPIO;RO;VILHENA;1100304
MUNICIPAL;20/01/2018;FERIADO MUNICIPAL;RR;BOA VISTA;1400100
MUNICIPAL;29/06/2018;FERIADO MUNICIPAL;RR;BOA VISTA;1400100
MUNICIPAL;09/07/2018;FERIADO MUNICIPAL;RR;BOA VISTA;1400100
MUNICIPAL;08/12/2018;FERIADO MUNICIPAL;RR;BOA VISTA;1400100
MUNICIPAL;19/03/2018;FERIADO RELIGIOSO;RR;CARACARAI;1400209
MUNICIPAL;27/05/2018;FERIADO MUNICIPAL;RR;CARACARAI;1400209
MUNICIPAL;24/09/2018;FERIADO RELIGIOSO;RR;CARACARAI;1400209
MUNICIPAL;13/12/2018;FERIADO RELIGIOSO;RR;CARACARAI;1400209
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;RR;RORAINOPOLIS;1400472
MUNICIPAL;08/12/2018;FERIADO MUNICIPAL;RS;ALEGRETE;4300406
MUNICIPAL;17/09/2018;DIA DO MUNICÍPIO;RS;ALVORADA;4300604
MUNICIPAL;20/01/2018;FERIADO RELIGIOSO;RS;BAGE;4301602
MUNICIPAL;24/05/2018;FERIADO RELIGIOSO;RS;BAGE;4301602
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RS;BENTO GONCALVES;4302105
MUNICIPAL;09/10/2018;FERIADO MUNICIPAL;RS;BUTIA;4302709
MUNICIPAL;04/12/2018;FERIADO RELIGIOSO;RS;BUTIA;4302709
MUNICIPAL;15/08/2018;FERIADO RELIGIOSO;RS;CACAPAVA DO SUL;4302808
MUNICIPAL;08/12/2018;FERIADO MUNICIPAL;RS;CACEQUI;4302907
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;CACHOEIRINHA;4303103
MUNICIPAL;15/05/2018;FERIADO MUNICIPAL;RS;CACHOEIRINHA;4303103
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;CAMAQUA;4303509
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;RS;CAMAQUA;4303509
MUNICIPAL;25/07/2018;DIA DO MUNICÍPIO;RS;CANDELARIA;4304200
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;RS;CANDELARIA;4304200
MUNICIPAL;10/05/2018;FERIADO MUNICIPAL;RS;CANELA;4304408
MUNICIPAL;27/06/2018;DIA DO MUNICÍPIO;RS;CANGUCU;4304507
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;RS;CANGUCU;4304507
MUNICIPAL;31/10/2018;FERIADO MUNICIPAL;RS;CANGUCU;4304507
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RS;CANGUCU;4304507
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;CANOAS;4304606
MUNICIPAL;03/05/2018;DIA DO MUNICÍPIO;RS;CAPAO DO LEAO;4304663
MUNICIPAL;24/01/2018;FERIADO MUNICIPAL;RS;CARAZINHO;4304705
MUNICIPAL;25/09/2018;FERIADO MUNICIPAL;RS;CARLOS BARBOSA;4304804
MUNICIPAL;28/02/2018;FERIADO MUNICIPAL;RS;CASCA;4304903
MUNICIPAL;21/06/2018;FERIADO MUNICIPAL;RS;CASCA;4304903
MUNICIPAL;15/10/2018;DIA DO MUNICÍPIO;RS;CERRO LARGO;4305207
MUNICIPAL;18/08/2018;DIA DO MUNICÍPIO;RS;CRUZ ALTA;4306106
MUNICIPAL;10/09/2018;FERIADO MUNICIPAL;RS;DOIS IRMAOS;4306403
MUNICIPAL;02/02/2018;FERIADO MUNICIPAL;RS;DOM PEDRITO;4306601
MUNICIPAL;30/10/2018;FERIADO MUNICIPAL;RS;DOM PEDRITO;4306601
MUNICIPAL;26/09/2018;FERIADO MUNICIPAL;RS;ENCANTADO;4306809
MUNICIPAL;04/12/2018;FERIADO RELIGIOSO;RS;ENCRUZILHADA DO SUL;4306908
MUNICIPAL;30/04/2018;FERIADO MUNICIPAL;RS;ERECHIM;4307005
MUNICIPAL;26/02/2018;FERIADO MUNICIPAL;RS;ESPUMOSO;4307500
MUNICIPAL;28/02/2018;FERIADO MUNICIPAL;RS;ESTEIO;4307708
MUNICIPAL;22/08/2018;FERIADO RELIGIOSO;RS;ESTEIO;4307708
MUNICIPAL;20/05/2018;FERIADO MUNICIPAL;RS;ESTRELA;4307807
MUNICIPAL;31/10/2018;FERIADO MUNICIPAL;RS;ESTRELA;4307807
MUNICIPAL;28/02/2018;DIA DO MUNICÍPIO;RS;FREDERICO WESTPHALEN;4308508
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RS;FREDERICO WESTPHALEN;4308508
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;RS;GARIBALDI;4308607
MUNICIPAL;08/12/2018;FERIADO MUNICIPAL;RS;GETULIO VARGAS;4308904
MUNICIPAL;28/01/2018;DIA DO MUNICÍPIO;RS;GIRUA;4309001
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;RS;GIRUA;4309001
MUNICIPAL;02/08/2018;FERIADO MUNICIPAL;RS;GRAVATAI;4309209
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;GUAIBA;4309308
MUNICIPAL;14/10/2018;FERIADO MUNICIPAL;RS;GUAIBA;4309308
MUNICIPAL;28/02/2018;DIA DO MUNICÍPIO;RS;HORIZONTINA;4309605
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;RS;HORIZONTINA;4309605
MUNICIPAL;28/02/2018;DIA DO MUNICÍPIO;RS;IBIRUBA;4310009
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;RS;IBIRUBA;4310009
MUNICIPAL;08/06/2018;FERIADO MUNICIPAL;RS;IGREJINHA;4310108
MUNICIPAL;23/07/2018;FERIADO MUNICIPAL;RS;IGREJINHA;4310108
MUNICIPAL;19/10/2018;DIA DO MUNICÍPIO;RS;IJUI;4310207
MUNICIPAL;17/03/2018;FERIADO MUNICIPAL;RS;ITAQUI;4310603
MUNICIPAL;06/12/2018;FERIADO MUNICIPAL;RS;ITAQUI;4310603
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;JAGUARAO;4311007
MUNICIPAL;23/11/2018;DIA DO MUNICÍPIO;RS;JAGUARAO;4311007
MUNICIPAL;14/05/2018;FERIADO MUNICIPAL;RS;LAGOA VERMELHA;4311304
MUNICIPAL;31/10/2018;FERIADO MUNICIPAL;RS;LAJEADO;4311403
MUNICIPAL;28/02/2018;FERIADO MUNICIPAL;RS;MARAU;4311809
MUNICIPAL;31/10/2018;FERIADO MUNICIPAL;RS;MONTENEGRO;4312401
MUNICIPAL;24/06/2018;FERIADO RELIGIOSO;RS;NOVA PRATA;4313300
MUNICIPAL;05/04/2018;FERIADO MUNICIPAL;RS;NOVO HAMBURGO;4313409
MUNICIPAL;10/05/2018;FERIADO MUNICIPAL;RS;NOVO HAMBURGO;4313409
MUNICIPAL;08/12/2018;FERIADO MUNICIPAL;RS;OSORIO;4313508
MUNICIPAL;06/05/2018;DIA DO MUNICÍPIO;RS;PALMEIRA DAS MISSOES;4313706
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RS;PALMEIRA DAS MISSOES;4313706
MUNICIPAL;06/05/2018;DIA DO MUNICÍPIO;RS;PALMITINHO;4313805
MUNICIPAL;26/02/2018;DIA DO MUNICÍPIO;RS;PANAMBI;4313904
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;RS;PANAMBI;4313904
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;PELOTAS;4314407
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;PIRATINI;4314605
MUNICIPAL;06/07/2018;DIA DO MUNICÍPIO;RS;PIRATINI;4314605
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RS;PIRATINI;4314605
MUNICIPAL;09/10/2018;FERIADO MUNICIPAL;RS;PORTAO;4314803
MUNICIPAL;02/02/2018;FERIADO MUNICIPAL;RS;PORTO ALEGRE;4314902
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;PORTO LUCENA;4315008
MUNICIPAL;06/08/2018;DIA DO MUNICÍPIO;RS;PORTO LUCENA;4315008
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;RS;PORTO LUCENA;4315008
MUNICIPAL;08/04/2018;FERIADO MUNICIPAL;RS;QUARAI;4315305
MUNICIPAL;24/06/2018;FERIADO MUNICIPAL;RS;QUARAI;4315305
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;RIO GRANDE;4315602
MUNICIPAL;29/06/2018;FERIADO RELIGIOSO;RS;RIO GRANDE;4315602
MUNICIPAL;02/02/2018;FERIADO MUNICIPAL;RS;RIO PARDO;4315701
MUNICIPAL;19/04/2018;FERIADO MUNICIPAL;RS;ROSARIO DO SUL;4316402
MUNICIPAL;20/11/2018;FERIADO MUNICIPAL;RS;ROSARIO DO SUL;4316402
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;RS;SANTA CRUZ DO SUL;4316808
MUNICIPAL;17/05/2018;FERIADO MUNICIPAL;RS;SANTA MARIA;4316907
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RS;SANTA MARIA;4316907
MUNICIPAL;10/08/2018;DIA DO MUNICÍPIO;RS;SANTA ROSA;4317202
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;RS;SANTA ROSA;4317202
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;SANTA VITORIA DO PALMAR;4317301
MUNICIPAL;30/07/2018;FERIADO MUNICIPAL;RS;SANTANA DO LIVRAMENTO;4317103
MUNICIPAL;04/01/2018;FERIADO MUNICIPAL;RS;SANTIAGO;4317400
MUNICIPAL;08/12/2018;FERIADO MUNICIPAL;RS;SANTIAGO;4317400
MUNICIPAL;22/03/2018;DIA DO MUNICÍPIO;RS;SANTO ANGELO;4317509
MUNICIPAL;13/06/2018;FERIADO RELIGIOSO;RS;SANTO ANTONIO DA PATRULHA;4317608
MUNICIPAL;10/10/2018;FERIADO MUNICIPAL;RS;SAO BORJA;4318002
MUNICIPAL;04/04/2018;FERIADO MUNICIPAL;RS;SAO GABRIEL;4318309
MUNICIPAL;30/09/2018;FERIADO MUNICIPAL;RS;SAO JERONIMO;4318408
MUNICIPAL;08/12/2018;FERIADO MUNICIPAL;RS;SAO JERONIMO;4318408
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;SAO JOSE DO NORTE;4318507
MUNICIPAL;25/10/2018;DIA DO MUNICÍPIO;RS;SAO JOSE DO NORTE;4318507
MUNICIPAL;25/07/2018;FERIADO RELIGIOSO;RS;SAO LEOPOLDO;4318705
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;SAO LOURENCO DO SUL;4318804
MUNICIPAL;10/08/2018;FERIADO RELIGIOSO;RS;SAO LOURENCO DO SUL;4318804
MUNICIPAL;03/06/2018;DIA DO MUNICÍPIO;RS;SAO LUIZ GONZAGA;4318903
MUNICIPAL;28/02/2018;FERIADO MUNICIPAL;RS;SAPIRANGA;4319901
MUNICIPAL;13/06/2018;FERIADO MUNICIPAL;RS;SARANDI;4320107
MUNICIPAL;27/06/2018;FERIADO MUNICIPAL;RS;SARANDI;4320107
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;RS;SERAFINA CORREA;4320404
MUNICIPAL;03/12/2018;FERIADO RELIGIOSO;RS;SOBRADINHO;4320701
MUNICIPAL;29/03/2018;FERIADO MUNICIPAL;RS;SOLEDADE;4320800
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;TAPES;4321105
MUNICIPAL;16/07/2018;FERIADO RELIGIOSO;RS;TAPES;4321105
MUNICIPAL;17/04/2018;FERIADO MUNICIPAL;RS;TAQUARA;4321204
MUNICIPAL;19/03/2018;FERIADO MUNICIPAL;RS;TAQUARI;4321303
MUNICIPAL;04/07/2018;FERIADO MUNICIPAL;RS;TAQUARI;4321303
MUNICIPAL;31/10/2018;FERIADO MUNICIPAL;RS;TEUTONIA;4321451
MUNICIPAL;02/02/2018;FERIADO RELIGIOSO;RS;TORRES;4321501
MUNICIPAL;21/05/2018;FERIADO MUNICIPAL;RS;TORRES;4321501
MUNICIPAL;08/08/2018;FERIADO MUNICIPAL;RS;TORRES;4321501
MUNICIPAL;03/05/2018;DIA DO MUNICÍPIO;RS;TRES DE MAIO;4321808
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;RS;TRES DE MAIO;4321808
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;RS;TRES PASSOS;4321907
MUNICIPAL;28/12/2018;DIA DO MUNICÍPIO;RS;TRES PASSOS;4321907
MUNICIPAL;21/12/2018;DIA DO MUNICÍPIO;RS;TUPANCIRETA;4322202
MUNICIPAL;26/07/2018;FERIADO MUNICIPAL;RS;URUGUAIANA;4322400
MUNICIPAL;22/10/2018;FERIADO MUNICIPAL;RS;VACARIA;4322509
MUNICIPAL;08/12/2018;FERIADO MUNICIPAL;RS;VACARIA;4322509
MUNICIPAL;25/07/2018;FERIADO MUNICIPAL;RS;VENANCIO AIRES;4322608
MUNICIPAL;14/09/2018;DIA DO MUNICÍPIO;RS;VIAMAO;4323002
MUNICIPAL;08/12/2018;FERIADO RELIGIOSO;RS;VIAMAO;4323002
MUNICIPAL;06/08/2018;FERIADO RELIGIOSO;SC;ALFREDO WAGNER;4200705
MUNICIPAL;31/10/2018;FERIADO RELIGIOSO;SC;ALFREDO WAGNER;4200705
MUNICIPAL;03/04/2018;DIA DO MUNICÍPIO;SC;ARARANGUA;4201406
MUNICIPAL;04/05/2018;FERIADO RELIGIOSO;SC;ARARANGUA;4201406
MUNICIPAL;20/07/2018;FERIADO MUNICIPAL;SC;BALNEARIO CAMBORIU;4202008
MUNICIPAL;17/05/2018;DIA DO MUNICÍPIO;SC;BIGUACU;4202305
MUNICIPAL;02/09/2018;FERIADO MUNICIPAL;SC;BLUMENAU;4202404
MUNICIPAL;22/10/2018;DIA DO MUNICÍPIO;SC;BRACO DO NORTE;4202800
MUNICIPAL;04/08/2018;FERIADO MUNICIPAL;SC;BRUSQUE;4202909
MUNICIPAL;03/05/2018;FERIADO RELIGIOSO;SC;CANOINHAS;4203808
MUNICIPAL;12/09/2018;DIA DO MUNICÍPIO;SC;CANOINHAS;4203808
MUNICIPAL;22/01/2018;FERIADO MUNICIPAL;SC;CAPINZAL;4203907
