tipo;data;descricao;uf;município;codigo ibge
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;MA;SAO JOSE DE RIBAMAR;2111201
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;MA;SAO JOSE DE RIBAMAR;2111201
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;MA;SAO LUIS;2111300
MUNICIPAL;08/09/2021;FERIADO RELIGIOSO;MA;SAO LUIS;2111300
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MA;SAO LUIS;2111300
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;MA;TUTOIA;2112506
MUNICIPAL;08/09/2021;FERIADO RELIGIOSO;MA;TUTOIA;2112506
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MA;TUTOIA;2112506
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MG;ABAETE;3100203
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;MG;AGUAS FORMOSAS;3100906
MUNICIPAL;15/07/2021;FERIADO RELIGIOSO;MG;AGUAS FORMOSAS;3100906
MUNICIPAL;16/07/2021;FERIADO RELIGIOSO;MG;AIMORES;3101102
MUNICIPAL;17/02/2021;FERIADO MUNICIPAL;MG;ALMENARA;3101706
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;MG;ALMENARA;3101706
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MG;ARACUAI;3103405
MUNICIPAL;21/09/2021;FERIADO RELIGIOSO;MG;ARACUAI;3103405
MUNICIPAL;08/08/2021;FERIADO RELIGIOSO;MG;ARAXA;3104007
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;ARAXA;3104007
MUNICIPAL;16/07/2021;FERIADO RELIGIOSO;MG;ARCOS;3104205
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;ARCOS;3104205
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;MG;BAMBUI;3105103
MUNICIPAL;27/11/2021;FERIADO RELIGIOSO;MG;BAMBUI;3105103
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;BELO HORIZONTE;3106200
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MG;BELO HORIZONTE;3106200
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;MG;BELO ORIENTE;3106309
MUNICIPAL;16/08/2021;FERIADO RELIGIOSO;MG;BOM DESPACHO;3107406
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;BOM DESPACHO;3107406
MUNICIPAL;20/01/2021;FERIADO MUNICIPAL;MG;BRASILIA DE MINAS;3108602
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;MG;BRASILIA DE MINAS;3108602
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;BRASILIA DE MINAS;3108602
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;MG;CARAI;3113008
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;CARATINGA;3113404
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;MG;CARLOS CHAGAS;3113701
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;MG;CARMO DO PARANAIBA;3114303
MUNICIPAL;16/07/2021;FERIADO RELIGIOSO;MG;CARMO DO PARANAIBA;3114303
MUNICIPAL;22/05/2021;FERIADO RELIGIOSO;MG;CASSIA;3115102
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;CASSIA;3115102
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;CLAUDIO;3116605
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MG;CONCEICAO DAS ALAGOAS;3117306
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;MG;CONSELHEIRO PENA;3118403
MUNICIPAL;20/01/2021;FERIADO MUNICIPAL;MG;CORACAO DE JESUS;3118809
MUNICIPAL;01/04/2021;FERIADO MUNICIPAL;MG;CORACAO DE JESUS;3118809
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;MG;COROMANDEL;3119302
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;COROMANDEL;3119302
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;MG;CORONEL FABRICIANO;3119401
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;CORONEL FABRICIANO;3119401
MUNICIPAL;01/06/2021;FERIADO RELIGIOSO;MG;DIVINOPOLIS;3122306
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;DIVINOPOLIS;3122306
MUNICIPAL;17/08/2021;FERIADO RELIGIOSO;MG;DORES DO INDAIA;3123205
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;MG;DORES DO INDAIA;3123205
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;MG;ESPINOSA;3124302
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;MG;ESPINOSA;3124302
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MG;ESPINOSA;3124302
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;FORMIGA;3126109
MUNICIPAL;16/07/2021;FERIADO RELIGIOSO;MG;FRUTAL;3127107
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MG;GOVERNADOR VALADARES;3127701
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;IBIA;3129509
MUNICIPAL;19/10/2021;FERIADO RELIGIOSO;MG;IBIA;3129509
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;IPATINGA;3131307
MUNICIPAL;02/08/2021;FERIADO RELIGIOSO;MG;ITAMBACURI;3132701
MUNICIPAL;04/10/2021;FERIADO RELIGIOSO;MG;ITAMBACURI;3132701
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;MG;ITAOBIM;3133303
MUNICIPAL;16/08/2021;FERIADO RELIGIOSO;MG;ITAOBIM;3133303
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;MG;ITAUNA;3133808
MUNICIPAL;15/08/2021;FERIADO MUNICIPAL;MG;ITAUNA;3133808
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;MG;JAIBA;3135050
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;JAIBA;3135050
MUNICIPAL;11/06/2021;FERIADO RELIGIOSO;MG;JANAUBA;3135100
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;MG;JANAUBA;3135100
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;MG;JANUARIA;3135209
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;MG;JANUARIA;3135209
MUNICIPAL;29/09/2021;FERIADO RELIGIOSO;MG;JEQUITINHONHA;3135803
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;MG;JOAO PINHEIRO;3136306
MUNICIPAL;04/11/2021;FERIADO RELIGIOSO;MG;LAGOA DA PRATA;3137205
MUNICIPAL;10/08/2021;FERIADO RELIGIOSO;MG;MANHUACU;3139409
MUNICIPAL;13/05/2021;FERIADO MUNICIPAL;MG;MANHUMIRIM;3139508
MUNICIPAL;14/09/2021;FERIADO RELIGIOSO;MG;MANHUMIRIM;3139508
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;MANTENA;3139607
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;MATEUS LEME;3140704
MUNICIPAL;01/04/2021;FERIADO MUNICIPAL;MG;MONTE AZUL;3142908
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;MG;MONTE AZUL;3142908
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;MONTE AZUL;3142908
MUNICIPAL;06/01/2021;FERIADO RELIGIOSO;MG;MONTE SANTO DE MINAS;3143203
MUNICIPAL;17/06/2021;FERIADO RELIGIOSO;MG;MUTUM;3144003
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;MUTUM;3144003
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MG;NANUQUE;3144300
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;MG;NOVA SERRANA;3145208
MUNICIPAL;11/07/2021;FERIADO RELIGIOSO;MG;NOVO CRUZEIRO;3145307
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;OLIVEIRA;3145604
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;OLIVEIRA;3145604
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;MG;PARA DE MINAS;3147105
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;PARA DE MINAS;3147105
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MG;PARACATU;3147006
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MG;PATOS DE MINAS;3148004
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;PATOS DE MINAS;3148004
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;PATROCINIO;3148103
MUNICIPAL;08/09/2021;FERIADO RELIGIOSO;MG;PATROCINIO;3148103
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MG;PECANHA;3148608
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;PECANHA;3148608
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;MG;PEDRA AZUL;3148707
MUNICIPAL;01/11/2021;FERIADO MUNICIPAL;MG;PEDRA AZUL;3148707
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MG;PEDRA AZUL;3148707
MUNICIPAL;20/01/2021;FERIADO MUNICIPAL;MG;PIRAPORA;3151206
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;PITANGUI;3151404
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MG;PITANGUI;3151404
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;PIUMHI;3151503
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;PIUMHI;3151503
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;MG;PONTE NOVA;3152105
MUNICIPAL;06/01/2021;FERIADO RELIGIOSO;MG;PORTEIRINHA;3152204
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;MG;PORTEIRINHA;3152204
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;MG;RAUL SOARES;3154002
MUNICIPAL;01/04/2021;FERIADO MUNICIPAL;MG;RIO PARDO DE MINAS;3155603
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;MG;RIO PARDO DE MINAS;3155603
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MG;RIO PARDO DE MINAS;3155603
MUNICIPAL;31/05/2021;FERIADO RELIGIOSO;MG;SACRAMENTO;3156908
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;SACRAMENTO;3156908
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;SACRAMENTO;3156908
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MG;SALINAS;3157005
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;MG;SALINAS;3157005
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;SANTA MARIA DO SUACUI;3158201
MUNICIPAL;21/09/2021;FERIADO MUNICIPAL;MG;SANTA MARIA DO SUACUI;3158201
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MG;SANTO ANTONIO DO MONTE;3160405
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;SANTO ANTONIO DO MONTE;3160405
MUNICIPAL;19/03/2021;FERIADO MUNICIPAL;MG;SAO FRANCISCO;3161106
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MG;SAO FRANCISCO;3161106
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;MG;SAO GOTARDO;3162104
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;SAO GOTARDO;3162104
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;MG;SAO JOAO DA PONTE;3162401
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;MG;SAO JOAO DO PARAISO;3162708
MUNICIPAL;29/06/2021;FERIADO MUNICIPAL;MG;SAO JOAO DO PARAISO;3162708
MUNICIPAL;06/08/2021;FERIADO RELIGIOSO;MG;SAO JOAO DO PARAISO;3162708
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;SAO JOAO EVANGELISTA;3162807
MUNICIPAL;27/12/2021;FERIADO RELIGIOSO;MG;SAO JOAO EVANGELISTA;3162807
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;MG;SAO SEBASTIAO DO PARAISO;3164704
MUNICIPAL;20/01/2021;FERIADO MUNICIPAL;MG;TAIOBEIRAS;3168002
MUNICIPAL;13/05/2021;FERIADO RELIGIOSO;MG;TAIOBEIRAS;3168002
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;MG;TAIOBEIRAS;3168002
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;MG;TEOFILO OTONI;3168606
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;TEOFILO OTONI;3168606
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;TIMOTEO;3168705
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MG;UBERABA;3170107
MUNICIPAL;15/01/2021;FERIADO MUNICIPAL;MG;UNAI;3170404
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MG;UNAI;3170404
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MG;UNAI;3170404
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MG;VARZEA DA PALMA;3170800
MUNICIPAL;11/02/2021;FERIADO RELIGIOSO;MS;ANASTACIO;5000708
MUNICIPAL;28/09/2021;FERIADO MUNICIPAL;MS;APARECIDA DO TABOADO;5001003
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MS;AQUIDAUANA;5001102
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;MS;BATAGUASSU;5001904
MUNICIPAL;01/08/2021;FERIADO RELIGIOSO;MS;BELA VISTA;5002100
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;MS;BELA VISTA;5002100
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;MS;BONITO;5002209
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MS;CAMPO GRANDE;5002704
MUNICIPAL;13/09/2021;FERIADO RELIGIOSO;MS;CASSILANDIA;5002902
MUNICIPAL;02/02/2021;FERIADO RELIGIOSO;MS;CORUMBA;5003207
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MS;COSTA RICA;5003256
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;MS;COXIM;5003306
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MS;DOURADOS;5003702
MUNICIPAL;25/01/2021;FERIADO RELIGIOSO;MS;IVINHEMA;5004700
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MS;JARDIM;5005004
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;MS;MIRANDA;5005608
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;MS;PARANAIBA;5006309
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;MS;PONTA PORA;5006606
MUNICIPAL;24/05/2021;FERIADO RELIGIOSO;MS;RIO VERDE DE MATO GROSSO;5007406
MUNICIPAL;29/09/2021;FERIADO RELIGIOSO;MS;SAO GABRIEL DO OESTE;5007695
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;MS;SIDROLANDIA;5007901
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;MT;COLIDER;5103205
MUNICIPAL;31/10/2021;FERIADO RELIGIOSO;MT;COLNIZA;5103254
MUNICIPAL;07/10/2021;FERIADO RELIGIOSO;MT;GUARANTA DO NORTE;5104104
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;MT;ITAUBA;5104559
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;MT;JUARA;5105101
MUNICIPAL;11/06/2021;FERIADO RELIGIOSO;MT;JUINA;5105150
MUNICIPAL;13/05/2021;FERIADO RELIGIOSO;MT;LUCAS DO RIO VERDE;5105259
MUNICIPAL;25/07/2021;FERIADO RELIGIOSO;MT;MATUPA;5105606
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;MT;SINOP;5107909
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;MT;SORRISO;5107925
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;PA;ALENQUER;1500404
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;PA;ALTAMIRA;1500602
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;PA;ITAITUBA;1503606
MUNICIPAL;04/10/2021;FERIADO RELIGIOSO;PA;MONTE ALEGRE;1504802
MUNICIPAL;13/12/2021;FERIADO RELIGIOSO;PA;NOVO PROGRESSO;1505031
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PA;PORTO DE MOZ;1505908
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PA;SANTAREM;1506807
MUNICIPAL;13/05/2021;FERIADO RELIGIOSO;PA;URUARA;1508159
MUNICIPAL;02/02/2021;FERIADO MUNICIPAL;PB;ALAGOA GRANDE;2500304
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;ALAGOA GRANDE;2500304
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;AREIA;2501104
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;PB;AREIA;2501104
MUNICIPAL;06/01/2021;FERIADO MUNICIPAL;PB;BANANEIRAS;2501500
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;BANANEIRAS;2501500
MUNICIPAL;20/01/2021;FERIADO MUNICIPAL;PB;BAYEUX;2501807
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;BAYEUX;2501807
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;PB;BAYEUX;2501807
MUNICIPAL;10/06/2021;FERIADO MUNICIPAL;PB;CABEDELO;2503209
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;CABEDELO;2503209
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;CUITE;2505105
MUNICIPAL;29/06/2021;FERIADO MUNICIPAL;PB;CUITE;2505105
MUNICIPAL;24/09/2021;FERIADO MUNICIPAL;PB;CUITE;2505105
MUNICIPAL;26/04/2021;FERIADO MUNICIPAL;PB;ESPERANCA;2506004
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;ESPERANCA;2506004
MUNICIPAL;29/06/2021;FERIADO MUNICIPAL;PB;ESPERANCA;2506004
MUNICIPAL;02/02/2021;FERIADO MUNICIPAL;PB;GUARABIRA;2506301
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;GUARABIRA;2506301
MUNICIPAL;20/03/2021;FERIADO MUNICIPAL;PB;ITABAIANA;2506905
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;PB;ITABAIANA;2506905
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;JOAO PESSOA;2507507
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;PB;JOAO PESSOA;2507507
MUNICIPAL;20/01/2021;FERIADO MUNICIPAL;PB;MARI;2509107
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;MARI;2509107
MUNICIPAL;29/06/2021;FERIADO MUNICIPAL;PB;MARI;2509107
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;PEDRAS DE FOGO;2511202
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;PB;PEDRAS DE FOGO;2511202
MUNICIPAL;20/01/2021;FERIADO MUNICIPAL;PB;PICUI;2511400
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;PICUI;2511400
MUNICIPAL;29/06/2021;FERIADO MUNICIPAL;PB;PICUI;2511400
MUNICIPAL;22/05/2021;FERIADO MUNICIPAL;PB;RIO TINTO;2512903
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;RIO TINTO;2512903
MUNICIPAL;22/05/2021;FERIADO MUNICIPAL;PB;SANTA RITA;2513703
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;SANTA RITA;2513703
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;PB;SANTA RITA;2513703
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;SAPE;2515302
MUNICIPAL;29/06/2021;FERIADO MUNICIPAL;PB;SAPE;2515302
MUNICIPAL;08/12/2021;FERIADO MUNICIPAL;PB;SAPE;2515302
MUNICIPAL;19/02/2021;FERIADO MUNICIPAL;PB;SOLANEA;2516003
MUNICIPAL;13/06/2021;FERIADO MUNICIPAL;PB;SOLANEA;2516003
MUNICIPAL;24/06/2021;FERIADO MUNICIPAL;PB;SOLANEA;2516003
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;ARARIPINA;2601102
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PE;ARARIPINA;2601102
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;BARREIROS;2601409
MUNICIPAL;29/09/2021;FERIADO RELIGIOSO;PE;BARREIROS;2601409
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PE;BARREIROS;2601409
MUNICIPAL;17/02/2021;FERIADO RELIGIOSO;PE;BELEM DE SAO FRANCISCO;2601607
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;BELEM DE SAO FRANCISCO;2601607
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PE;BELEM DE SAO FRANCISCO;2601607
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;PE;BELO JARDIM;2601706
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;BELO JARDIM;2601706
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PE;BELO JARDIM;2601706
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;PE;BEZERROS;2601904
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;BEZERROS;2601904
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PE;BEZERROS;2601904
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;PE;BODOCO;2602001
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PE;CABROBO;2603009
MUNICIPAL;06/01/2021;FERIADO RELIGIOSO;PE;CARPINA;2604007
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;PE;CARPINA;2604007
MUNICIPAL;13/06/2021;FERIADO RELIGIOSO;PE;CARPINA;2604007
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;CARUARU;2604106
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;PE;CARUARU;2604106
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;PE;CARUARU;2604106
MUNICIPAL;06/01/2021;FERIADO RELIGIOSO;PE;CUPIRA;2605004
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;CUPIRA;2605004
MUNICIPAL;29/08/2021;FERIADO RELIGIOSO;PE;CUPIRA;2605004
MUNICIPAL;24/05/2021;FERIADO RELIGIOSO;PE;ESCADA;2605202
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;ESCADA;2605202
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PE;ESCADA;2605202
MUNICIPAL;14/01/2021;FERIADO RELIGIOSO;PE;EXU;2605301
MUNICIPAL;01/11/2021;FERIADO MUNICIPAL;PE;EXU;2605301
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;FLORES;2605608
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PE;FLORES;2605608
MUNICIPAL;11/12/2021;FERIADO RELIGIOSO;PE;FLORESTA;2605707
MUNICIPAL;13/01/2021;FERIADO RELIGIOSO;PE;GRAVATA;2606408
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;GRAVATA;2606408
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;PE;GRAVATA;2606408
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;PE;IPUBI;2607307
MUNICIPAL;24/05/2021;FERIADO RELIGIOSO;PE;LAGOA GRANDE;2608750
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;LAGOA GRANDE;2608750
MUNICIPAL;27/01/2021;FERIADO RELIGIOSO;PE;LIMOEIRO;2608909
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;LIMOEIRO;2608909
MUNICIPAL;29/06/2021;FERIADO RELIGIOSO;PE;LIMOEIRO;2608909
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;NAZARE DA MATA;2609501
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PE;NAZARE DA MATA;2609501
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;PE;OURICURI;2609907
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;OURICURI;2609907
MUNICIPAL;16/07/2021;FERIADO MUNICIPAL;PE;OURICURI;2609907
MUNICIPAL;04/10/2021;FERIADO RELIGIOSO;PE;PETROLANDIA;2611002
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;PETROLINA;2611101
MUNICIPAL;15/08/2021;FERIADO RELIGIOSO;PE;PETROLINA;2611101
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;RIBEIRAO;2611804
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;PE;RIBEIRAO;2611804
MUNICIPAL;06/01/2021;FERIADO RELIGIOSO;PE;SAO BENTO DO UNA;2613008
MUNICIPAL;07/01/2021;FERIADO RELIGIOSO;PE;SAO BENTO DO UNA;2613008
MUNICIPAL;06/01/2021;FERIADO RELIGIOSO;PE;SAO JOAQUIM DO MONTE;2613305
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;SAO JOAQUIM DO MONTE;2613305
MUNICIPAL;26/07/2021;FERIADO RELIGIOSO;PE;SAO JOAQUIM DO MONTE;2613305
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;PE;SAO JOSE DO BELMONTE;2613503
MUNICIPAL;08/09/2021;FERIADO RELIGIOSO;PE;SERRA TALHADA;2613909
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;PE;SURUBIM;2614501
MUNICIPAL;19/03/2021;FERIADO RELIGIOSO;PE;SURUBIM;2614501
MUNICIPAL;02/02/2021;FERIADO RELIGIOSO;PE;TACARATU;2614808
MUNICIPAL;03/05/2021;FERIADO RELIGIOSO;PE;TACARATU;2614808
MUNICIPAL;15/09/2021;FERIADO RELIGIOSO;PE;TIMBAUBA;2615300
MUNICIPAL;08/12/2021;FERIADO RELIGIOSO;PE;TIMBAUBA;2615300
MUNICIPAL;17/02/2021;FERIADO RELIGIOSO;PE;TRINDADE;2615607
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;TRINDADE;2615607
MUNICIPAL;29/09/2021;FERIADO RELIGIOSO;PE;TRINDADE;2615607
MUNICIPAL;17/01/2021;FERIADO RELIGIOSO;PE;VITORIA DE SANTO ANTAO;2616407
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PE;VITORIA DE SANTO ANTAO;2616407
MUNICIPAL;20/01/2021;FERIADO RELIGIOSO;PR;ANDIRA;4101101
MUNICIPAL;14/09/2021;DIA DO MUNICÍPIO;PR;ANDIRA;4101101
MUNICIPAL;28/01/2021;DIA DO MUNICÍPIO;PR;APUCARANA;4101408
MUNICIPAL;11/02/2021;FERIADO RELIGIOSO;PR;APUCARANA;4101408
MUNICIPAL;10/10/2021;DIA DO MUNICÍPIO;PR;ARAPONGAS;4101507
MUNICIPAL;12/10/2021;FERIADO RELIGIOSO;PR;ARAPONGAS;4101507
MUNICIPAL;25/03/2021;FERIADO RELIGIOSO;PR;ARAPOTI;4101606
MUNICIPAL;24/06/2021;FERIADO RELIGIOSO;PR;ARAPOTI;4101606
